pedid	animal_id	tag_id	id_herd	province	district	ward	wardno	birthdate	milkingdate	calvingyear	animalid_calvingyear	calvingdate	calvingmonth	dim	parity	age_y	age_m	milkam	milkpm	totalmilk	fat_p	prot_p	snf
5054	99381	99381	423214501	Daki	Aski	Khara	14	10/06/2006	10/03/2020	2020	99381_2020	10/01/2020	January	60	2	13	165	2	3	5	6.8	3.5	9.4
5054	99381	99381	423214501	Daki	Aski	Khara	14	10/06/2006	10/04/2020	2020	99381_2020	10/01/2020	January	91	2	13	166	3	4.5	7.5	6.5	3.7	10.6
5054	99381	99381	423214501	Daki	Aski	Khara	14	10/06/2006	10/05/2020	2020	99381_2020	10/01/2020	January	121	2	13	167	4	0	4	6.5	3.4	9.2
5054	99381	99381	423214501	Daki	Aski	Khara	14	10/06/2006	10/06/2020	2020	99381_2020	10/01/2020	January	152	2	14	168	4	0	4	7.8	3.4	9.5
5054	99381	99381	423214501	Daki	Aski	Khara	14	10/06/2006	10/07/2020	2020	99381_2020	10/01/2020	January	182	2	14	169	4.5	0	4.5	7.3	3.5	10.3
5055	99391	99391	423214501	Daki	Aski	Khara	14	11/09/2006	10/11/2020	2020	99391_2020	10/11/2020	November	0	1	14	169	5	4	9	6.8	3.5	10.1
5055	99391	99391	423214501	Daki	Aski	Khara	14	11/09/2006	10/12/2020	2020	99391_2020	10/11/2020	November	30	1	14	170	4.5	3	7.5	5.1	3.6	10.2
5055	99391	99391	423214501	Daki	Aski	Khara	14	11/09/2006	10/01/2021	2021	99391_2021	10/01/2021	January	0	2	14	171	4	3	7	7	4	11.6
5055	99391	99391	423214501	Daki	Aski	Khara	14	11/09/2006	10/02/2021	2021	99391_2021	10/01/2021	January	31	2	14	172	3.5	2.5	6	9	3.9	11.7
5055	99391	99391	423214501	Daki	Aski	Khara	14	11/09/2006	10/03/2021	2021	99391_2021	10/01/2021	January	59	2	14	173	3	2	5	9.5	4	11.6
5055	99391	99391	423214501	Daki	Aski	Khara	14	11/09/2006	10/04/2021	2021	99391_2021	10/01/2021	January	90	2	14	174	3	2.5	5.5	7.7	3.8	10.3
5055	99391	99391	423214501	Daki	Aski	Khara	14	11/09/2006	15/08/2021	2021	99391_2021	10/01/2021	January	217	2	14	179	2.5	0	2.5	7	3.2	9.8
5055	99391	99391	423214501	Daki	Aski	Khara	14	11/09/2006	08/07/2022	2022	99391_2022	08/07/2022	July	0	3	15	189	4	3	7	6.9	3.5	9.8
5055	99391	99391	423214501	Daki	Aski	Khara	14	11/09/2006	15/08/2022	2022	99391_2022	08/07/2022	July	38	3	15	191	5	4.5	9.5	5.2	3.8	10
5056	99392	99392	423214501	Daki	Aski	Khara	14	07/09/2006	10/01/2020	2020	99392_2020	10/01/2020	January	0	1	13	160	2.2	2.2	4.4	7.2	3.8	9.3
5056	99392	99392	423214501	Daki	Aski	Khara	14	07/09/2006	10/02/2020	2020	99392_2020	10/01/2020	January	31	1	13	161	4	3	7	7.2	3.5	10
5056	99392	99392	423214501	Daki	Aski	Khara	14	07/09/2006	10/04/2020	2020	99392_2020	10/01/2020	January	91	1	13	163	4	3	7	7.9	4	11.5
5056	99392	99392	423214501	Daki	Aski	Khara	14	07/09/2006	10/05/2020	2020	99392_2020	10/01/2020	January	121	1	13	164	4	2	6	7.1	3.5	10.3
5056	99392	99392	423214501	Daki	Aski	Khara	14	07/09/2006	10/06/2020	2020	99392_2020	10/01/2020	January	152	1	13	165	4.5	0	4.5	7.2	3.5	10.5
5056	99392	99392	423214501	Daki	Aski	Khara	14	07/09/2006	10/07/2020	2020	99392_2020	10/01/2020	January	182	1	13	166	5.5	0	5.5	8.1	3.6	10.2
5058	99403	99403	423214501	Daki	Aski	Khara	14	14/11/2006	10/12/2019	2019	99403_2019	10/12/2019	December	0	1	13	156	5	0	5	6.8	3.6	9.4
5058	99403	99403	423214501	Daki	Aski	Khara	14	14/11/2006	10/01/2020	2020	99403_2020	10/01/2020	January	0	2	13	157	5	3.5	8.5	9	3.4	9.2
5058	99403	99403	423214501	Daki	Aski	Khara	14	14/11/2006	10/02/2020	2020	99403_2020	10/01/2020	January	31	2	13	158	4.5	3	7.5	7.1	3.5	9.8
5058	99403	99403	423214501	Daki	Aski	Khara	14	14/11/2006	10/03/2020	2020	99403_2020	10/01/2020	January	60	2	13	159	2	1.5	3.5	5.7	3.8	11
5059	99412	99412	423214501	Daki	Aski	Khara	14	08/01/2007	10/12/2019	2019	99412_2019	10/12/2019	December	0	1	12	155	3	2.5	5.5	7	3.5	10.2
5059	99412	99412	423214501	Daki	Aski	Khara	14	08/01/2007	10/01/2020	2020	99412_2020	10/01/2020	January	0	2	13	156	2.2	2.2	4.4	6.3	3.4	10
5059	99412	99412	423214501	Daki	Aski	Khara	14	08/01/2007	10/11/2020	2020	99412_2020	10/01/2020	January	305	2	13	166	5	4.5	9.5	6.2	3.5	10.4
5059	99412	99412	423214501	Daki	Aski	Khara	14	08/01/2007	10/12/2020	2020	99412_2020	10/01/2020	January	335	2	13	167	4.5	3	7.5	7.3	3.5	10.1
5059	99412	99412	423214501	Daki	Aski	Khara	14	08/01/2007	10/01/2021	2021	99412_2021	10/01/2021	January	0	3	14	168	3.5	2.5	6	6.5	3.9	11.2
5059	99412	99412	423214501	Daki	Aski	Khara	14	08/01/2007	10/02/2021	2021	99412_2021	10/01/2021	January	31	3	14	169	3	2	5	7.7	3.7	10.7
5059	99412	99412	423214501	Daki	Aski	Khara	14	08/01/2007	10/03/2021	2021	99412_2021	10/01/2021	January	59	3	14	170	2.5	2.5	5	7.3	3.4	9.9
5059	99412	99412	423214501	Daki	Aski	Khara	14	08/01/2007	10/04/2021	2021	99412_2021	10/01/2021	January	90	3	14	171	3	2	5	8.8	3.9	9.9
5060	99415	99415	423214501	Daki	Aski	Khara	14	24/02/2007	10/12/2019	2019	99415_2019	10/12/2019	December	0	1	12	153	6	4	10	7.5	3.6	9.8
5060	99415	99415	423214501	Daki	Aski	Khara	14	24/02/2007	10/02/2020	2020	99415_2020	10/02/2020	February	0	2	12	155	6	4	10	7.1	3.5	10.1
5060	99415	99415	423214501	Daki	Aski	Khara	14	24/02/2007	10/03/2020	2020	99415_2020	10/02/2020	February	29	2	13	156	4.5	3	7.5	7.1	3.6	10.5
5060	99415	99415	423214501	Daki	Aski	Khara	14	24/02/2007	10/04/2020	2020	99415_2020	10/02/2020	February	60	2	13	157	6.5	5	11.5	6.9	3	10.9
5060	99415	99415	423214501	Daki	Aski	Khara	14	24/02/2007	10/05/2020	2020	99415_2020	10/02/2020	February	90	2	13	158	2	1	3	6.8	3.5	10.3
5060	99415	99415	423214501	Daki	Aski	Khara	14	24/02/2007	10/07/2020	2020	99415_2020	10/02/2020	February	151	2	13	160	5	0	5	9	3.6	9.9
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	10/12/2019	2019	99425_2019	10/12/2019	December	0	1	12	147	2	3	5	6.1	3.6	9.5
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	10/01/2020	2020	99425_2020	10/01/2020	January	0	2	12	148	2.2	2.2	4.4	6.5	3.4	8.3
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	10/02/2020	2020	99425_2020	10/01/2020	January	31	2	12	149	6	4	10	7.5	3.5	9.8
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	10/03/2020	2020	99425_2020	10/01/2020	January	60	2	12	150	6.5	3.5	10	6.2	3.6	10.5
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	10/04/2020	2020	99425_2020	10/01/2020	January	91	2	12	151	5	3.5	8.5	6.1	3.4	10.9
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	10/05/2020	2020	99425_2020	10/01/2020	January	121	2	12	152	5	3	8	6.8	3.5	10.2
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	10/06/2020	2020	99425_2020	10/01/2020	January	152	2	12	153	7	0	7	7.6	3.4	10.2
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	10/07/2020	2020	99425_2020	10/01/2020	January	182	2	12	154	4	2	6	7.3	3.5	11.2
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	10/11/2020	2020	99425_2020	10/01/2020	January	305	2	13	158	4.5	2.4	6.9	7.1	3.5	10
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	10/12/2020	2020	99425_2020	10/01/2020	January	335	2	13	159	4	0	4	7.4	3.5	10.5
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	10/01/2021	2021	99425_2021	10/01/2021	January	0	3	13	160	3	0	3	7.9	4.3	11.7
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	10/02/2021	2021	99425_2021	10/01/2021	January	31	3	13	161	2.5	0	2.5	9.9	3.7	10.6
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	10/03/2021	2021	99425_2021	10/01/2021	January	59	3	13	162	3	0	3	7.8	4	10.3
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	15/08/2021	2021	99425_2021	10/01/2021	January	217	3	13	167	6	4	10	4.8	2.9	7.9
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	04/09/2021	2021	99425_2021	10/01/2021	January	237	3	14	168	4	3	7	6.1	3	8.9
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	13/10/2021	2021	99425_2021	10/01/2021	January	276	3	14	169	3.5	3	6.5	6	3.7	10.1
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	14/11/2021	2021	99425_2021	10/01/2021	January	308	3	14	170	4	3	7	7.2	2.9	8.3
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	15/12/2021	2021	99425_2021	10/01/2021	January	339	3	14	171	3.55	2	5.55	5.8	3.4	9.6
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	14/01/2022	2022	99425_2022	14/01/2022	January	0	4	14	172	5	4	9	7.4	3.1	8.9
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	11/02/2022	2022	99425_2022	14/01/2022	January	28	4	14	173	4	3	7	8.8	3.5	9.8
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	12/03/2022	2022	99425_2022	14/01/2022	January	57	4	14	174	2.5	2	4.5	7.3	2.8	10
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	12/04/2022	2022	99425_2022	14/01/2022	January	88	4	14	175	4.5	0	4.5	8.3	3.3	10.2
5061	99425	99425	423214501	Daki	Aski	Khara	14	21/08/2007	11/05/2022	2022	99425_2022	14/01/2022	January	117	4	14	176	3	1.5	4.5	7.7	3.6	9.9
5062	99431	99431	423214501	Daki	Aski	Khara	14	06/10/2007	10/10/2019	2019	99431_2019	10/10/2019	October	0	1	12	144	3	2.5	5.5	7.5	3.2	9.4
5062	99431	99431	423214501	Daki	Aski	Khara	14	06/10/2007	10/10/2019	2019	99431_2019	10/10/2019	October	0	1	12	144	3	2.5	5.5	5.9	3.4	9.8
5062	99431	99431	423214501	Daki	Aski	Khara	14	06/10/2007	10/11/2019	2019	99431_2019	10/10/2019	October	31	1	12	145	4	2	6	6.9	3.5	9.4
5062	99431	99431	423214501	Daki	Aski	Khara	14	06/10/2007	10/12/2019	2019	99431_2019	10/10/2019	October	61	1	12	146	7	0	7	7.4	3.6	9.5
5062	99431	99431	423214501	Daki	Aski	Khara	14	06/10/2007	10/01/2020	2020	99431_2020	10/01/2020	January	0	2	12	147	6	5	11	7.3	3.4	9.8
5062	99431	99431	423214501	Daki	Aski	Khara	14	06/10/2007	10/02/2020	2020	99431_2020	10/01/2020	January	31	2	12	148	6	4	10	6.3	3.5	9.4
5062	99431	99431	423214501	Daki	Aski	Khara	14	06/10/2007	10/03/2020	2020	99431_2020	10/01/2020	January	60	2	12	149	6	0	6	7.7	3.9	11.2
5062	99431	99431	423214501	Daki	Aski	Khara	14	06/10/2007	10/03/2020	2020	99431_2020	10/01/2020	January	60	2	12	149	6	0	6	6.1	3.5	10.3
5062	99431	99431	423214501	Daki	Aski	Khara	14	06/10/2007	10/04/2020	2020	99431_2020	10/01/2020	January	91	2	12	150	3	2.5	5.5	6	3.4	10
5062	99431	99431	423214501	Daki	Aski	Khara	14	06/10/2007	10/05/2020	2020	99431_2020	10/01/2020	January	121	2	12	151	6	0	6	8.1	3.5	9
5062	99431	99431	423214501	Daki	Aski	Khara	14	06/10/2007	10/06/2020	2020	99431_2020	10/01/2020	January	152	2	12	152	4	0	4	8.3	3.4	9.66
5062	99431	99431	423214501	Daki	Aski	Khara	14	06/10/2007	10/07/2020	2020	99431_2020	10/01/2020	January	182	2	12	153	4	0	4	8.1	3.6	10.2
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	10/01/2020	2020	99433_2020	10/01/2020	January	0	1	12	146	2.2	2.2	4.4	6.5	3.5	9.3
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	10/02/2020	2020	99433_2020	10/01/2020	January	31	1	12	147	5.5	3.5	9	5.8	3.4	9.8
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	10/03/2020	2020	99433_2020	10/01/2020	January	60	1	12	148	3	2	5	8.4	3.6	10.5
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	10/04/2020	2020	99433_2020	10/01/2020	January	91	1	12	149	6	0	6	5.1	3.3	10.2
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	10/05/2020	2020	99433_2020	10/01/2020	January	121	1	12	150	5	3	8	5.2	3.6	10
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	10/06/2020	2020	99433_2020	10/01/2020	January	152	1	12	151	5.5	2	7.5	6.5	3.4	10.6
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	10/07/2020	2020	99433_2020	10/01/2020	January	182	1	12	152	6.5	0	6.5	6.8	3.4	11
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	10/01/2021	2021	99433_2021	10/01/2021	January	0	2	13	158	4	3.5	7.5	5.6	3.9	11.3
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	10/02/2021	2021	99433_2021	10/01/2021	January	31	2	13	159	5	4	9	8.9	3.9	11.2
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	10/03/2021	2021	99433_2021	10/01/2021	January	59	2	13	160	5	2.5	7.5	8.9	3.9	10.1
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	10/04/2021	2021	99433_2021	10/01/2021	January	90	2	13	161	4.5	2.5	7	5.6	3.5	8.6
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	15/08/2021	2021	99433_2021	10/01/2021	January	217	2	13	165	2.5	1.5	4	9.6	3.6	9.9
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	04/09/2021	2021	99433_2021	10/01/2021	January	237	2	13	166	3	1.5	4.5	10.6	2.3	6.5
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	13/10/2021	2021	99433_2021	10/01/2021	January	276	2	13	167	2	1	3	6	1	8
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	14/11/2021	2021	99433_2021	10/01/2021	January	308	2	14	168	2.5	1	3.5	8.1	2.1	9.2
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	15/12/2021	2021	99433_2021	10/01/2021	January	339	2	14	169	1.5	0	1.5	8.8	3.2	6.8
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	14/01/2022	2022	99433_2022	14/01/2022	January	0	3	14	170	4	0	4	8.7	2.9	9.8
5063	99433	99433	423214501	Daki	Aski	Khara	14	17/10/2007	15/08/2022	2022	99433_2022	14/01/2022	January	213	3	14	177	5	4.5	9.5	5.2	3.4	9.8
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	10/12/2019	2019	99449_2019	10/12/2019	December	0	1	11	136	4	3	7	6.5	3.4	9.8
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	10/01/2020	2020	99449_2020	10/01/2020	January	0	2	11	137	4	3	7	7.1	3.4	9.8
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	10/02/2020	2020	99449_2020	10/01/2020	January	31	2	11	138	4	3	7	7.3	3.5	9.8
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	10/03/2020	2020	99449_2020	10/01/2020	January	60	2	11	139	3	4	7	6	3.6	10.5
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	10/04/2020	2020	99449_2020	10/01/2020	January	91	2	11	140	5	3	8	6.1	3.9	11.3
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	10/05/2020	2020	99449_2020	10/01/2020	January	121	2	11	141	6	0	6	6.9	3.5	9.8
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	10/06/2020	2020	99449_2020	10/01/2020	January	152	2	11	142	5.5	3	8.5	8	3.4	10.2
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	10/07/2020	2020	99449_2020	10/01/2020	January	182	2	11	143	5	0	5	7.5	3.4	9.9
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	10/01/2021	2021	99449_2021	10/01/2021	January	0	3	12	149	4	2.5	6.5	7.2	4.1	11.7
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	10/02/2021	2021	99449_2021	10/01/2021	January	31	3	12	150	5	3	8	8.6	4	11.4
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	10/03/2021	2021	99449_2021	10/01/2021	January	59	3	12	151	4	4	8	7.6	3.8	11.8
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	10/04/2021	2021	99449_2021	10/01/2021	January	90	3	12	152	4.5	3.5	8	5.8	3.6	7
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	15/08/2021	2021	99449_2021	10/01/2021	January	217	3	13	156	3.5	2	5.5	6.9	3.5	9
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	14/01/2022	2022	99449_2022	14/01/2022	January	0	4	13	161	6	3	9	5.6	3	9.5
5064	99449	99449	423214501	Daki	Aski	Khara	14	06/08/2008	11/02/2022	2022	99449_2022	14/01/2022	January	28	4	13	162	4	2	6	6.3	3.2	9.8
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/12/2019	2019	99452_2019	10/12/2019	December	0	1	11	135	2.5	2	4.5	6.7	3.5	9.8
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/01/2020	2020	99452_2020	10/01/2020	January	0	2	11	136	3	2	5	7.5	3.4	10.3
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/02/2020	2020	99452_2020	10/01/2020	January	31	2	11	137	5	3	8	6.5	3.5	9.3
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/03/2020	2020	99452_2020	10/01/2020	January	60	2	11	138	3	2	5	5.2	3.7	10.6
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/04/2020	2020	99452_2020	10/01/2020	January	91	2	11	139	3	0	3	9.5	3.4	9.7
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/05/2020	2020	99452_2020	10/01/2020	January	121	2	11	140	3	2	5	8.2	3.7	9.3
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/06/2020	2020	99452_2020	10/01/2020	January	152	2	11	141	4	0	4	7.2	3.4	10.5
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/07/2020	2020	99452_2020	10/01/2020	January	182	2	11	142	2	2	4	7.5	3.5	10.7
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/11/2020	2020	99452_2020	10/01/2020	January	305	2	12	146	3.5	0	3.5	9.4	4	11.5
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/12/2020	2020	99452_2020	10/01/2020	January	335	2	12	147	3	0	3	6.9	3.5	10.3
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/01/2021	2021	99452_2021	10/01/2021	January	0	3	12	148	2	1	3	9.2	4.1	11.8
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/02/2021	2021	99452_2021	10/01/2021	January	31	3	12	149	3	0	3	10.3	4.2	11.4
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/03/2021	2021	99452_2021	10/01/2021	January	59	3	12	150	4	0	4	10.5	4.2	12
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	10/04/2021	2021	99452_2021	10/01/2021	January	90	3	12	151	3.5	0	3.5	9	3.6	10.1
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	14/11/2021	2021	99452_2021	10/01/2021	January	308	3	13	159	5.5	3	8.5	5.2	2.2	9
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	15/12/2021	2021	99452_2021	10/01/2021	January	339	3	13	160	5	2.5	7.5	5.2	3.2	8.6
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	14/01/2022	2022	99452_2022	14/01/2022	January	0	4	13	161	5.5	4	9.5	7.2	3.3	9.3
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	11/02/2022	2022	99452_2022	14/01/2022	January	28	4	13	161	4	3	7	5.8	3.3	9.3
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	12/03/2022	2022	99452_2022	14/01/2022	January	57	4	13	163	5	3.5	8.5	5.9	3.5	5.8
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	12/04/2022	2022	99452_2022	14/01/2022	January	88	4	13	164	4	3	7	7.6	3.3	9.4
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	11/05/2022	2022	99452_2022	14/01/2022	January	117	4	13	164	4	3	7	6.8	3.2	9.5
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	11/06/2022	2022	99452_2022	14/01/2022	January	148	4	13	165	5	2.5	7.5	7.8	3.3	9.2
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	08/07/2022	2022	99452_2022	14/01/2022	January	175	4	13	166	3	2	5	6.7	3.4	9.3
5065	99452	99452	423214501	Daki	Aski	Khara	14	12/08/2008	15/08/2022	2022	99452_2022	14/01/2022	January	213	4	14	168	3	2	5	8.9	3.7	10.2
5066	99457	99457	423214501	Daki	Aski	Khara	14	17/08/2008	10/12/2019	2019	99457_2019	10/12/2019	December	0	1	11	135	2.2	2.2	4.4	6.7	3.3	9.4
5067	99471	99471	423214501	Daki	Aski	Khara	14	05/09/2008	10/01/2021	2021	99471_2021	10/01/2021	January	0	1	12	148	4.5	3.5	8	4.7	3.8	11
5067	99471	99471	423214501	Daki	Aski	Khara	14	05/09/2008	10/02/2021	2021	99471_2021	10/01/2021	January	31	1	12	149	5	3	8	9.6	4.2	11.5
5067	99471	99471	423214501	Daki	Aski	Khara	14	05/09/2008	10/03/2021	2021	99471_2021	10/01/2021	January	59	1	12	150	4	2.5	6.5	7.6	4	11
5067	99471	99471	423214501	Daki	Aski	Khara	14	05/09/2008	10/04/2021	2021	99471_2021	10/01/2021	January	90	1	12	151	4.4	3	7.4	7.3	3.6	10.3
5067	99471	99471	423214501	Daki	Aski	Khara	14	05/09/2008	15/08/2021	2021	99471_2021	10/01/2021	January	217	1	12	155	2	1.5	3.5	5.5	2.9	8
5067	99471	99471	423214501	Daki	Aski	Khara	14	05/09/2008	04/09/2021	2021	99471_2021	10/01/2021	January	237	1	12	155	2.5	0	2.5	6.2	3.7	10.1
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	10/11/2020	2020	99478_2020	10/11/2020	November	0	1	12	147	6	3.5	9.5	6.3	3.6	10.8
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	10/12/2020	2020	99478_2020	10/11/2020	November	30	1	12	148	4.5	3	7.5	7.2	3.5	9.8
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	10/01/2021	2021	99478_2021	10/01/2021	January	0	2	12	149	3.5	2.5	6	6.1	3.9	11.4
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	10/02/2021	2021	99478_2021	10/01/2021	January	31	2	12	150	3	2	5	8.5	4.1	11.9
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	10/03/2021	2021	99478_2021	10/01/2021	January	59	2	12	151	4	0	4	9	4	10.8
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	10/04/2021	2021	99478_2021	10/01/2021	January	90	2	12	152	4.5	0	4.5	7.5	3.2	9.1
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	15/08/2021	2021	99478_2021	10/01/2021	January	217	2	13	156	4	0	4	5.8	2.7	8.3
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	15/12/2021	2021	99478_2021	10/01/2021	January	339	2	13	160	5	3	8	5.7	3.9	10.8
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	14/01/2022	2022	99478_2022	14/01/2022	January	0	3	13	161	6	4	10	6.1	3.1	10
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	11/02/2022	2022	99478_2022	14/01/2022	January	28	3	13	162	5.5	4	9.5	6.3	3.3	9.4
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	12/03/2022	2022	99478_2022	14/01/2022	January	57	3	13	163	4	3.5	7.5	4.8	3	8.9
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	12/04/2022	2022	99478_2022	14/01/2022	January	88	3	13	164	4	3	7	7.6	3.2	9.8
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	11/05/2022	2022	99478_2022	14/01/2022	January	117	3	13	165	6	3	9	6.4	3.3	9.5
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	11/06/2022	2022	99478_2022	14/01/2022	January	148	3	13	166	4	3	7	7	2.9	9.9
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	08/07/2022	2022	99478_2022	14/01/2022	January	175	3	13	167	2.5	2	4.5	9.7	3.8	10.3
5068	99478	99478	423214501	Daki	Aski	Khara	14	16/07/2008	15/08/2022	2022	99478_2022	14/01/2022	January	213	3	14	168	5	0	5	5.4	3.7	10.1
5069	99486	99486	423214501	Daki	Aski	Khara	14	30/09/2008	10/12/2019	2019	99486_2019	10/12/2019	December	0	1	11	134	5	4	9	7.2	3.7	9.9
5069	99486	99486	423214501	Daki	Aski	Khara	14	30/09/2008	10/01/2020	2020	99486_2020	10/01/2020	January	0	2	11	135	5	4	9	7.2	3.2	9.1
5069	99486	99486	423214501	Daki	Aski	Khara	14	30/09/2008	10/02/2020	2020	99486_2020	10/01/2020	January	31	2	11	136	2.2	2.2	4.4	6.8	3.4	9.8
5069	99486	99486	423214501	Daki	Aski	Khara	14	30/09/2008	10/03/2020	2020	99486_2020	10/01/2020	January	60	2	11	137	3.5	2	5.5	7.5	3.8	10.9
5069	99486	99486	423214501	Daki	Aski	Khara	14	30/09/2008	10/04/2020	2020	99486_2020	10/01/2020	January	91	2	11	138	4.5	2	6.5	5.1	3.6	10.44
5069	99486	99486	423214501	Daki	Aski	Khara	14	30/09/2008	10/05/2020	2020	99486_2020	10/01/2020	January	121	2	11	139	3	2	5	7.2	3.2	10.1
5069	99486	99486	423214501	Daki	Aski	Khara	14	30/09/2008	10/06/2020	2020	99486_2020	10/01/2020	January	152	2	11	140	4.5	3.2	7.7	8.1	3.3	10.3
